FECH,ADUA,PAIS,COD_PAI4,COD_SAL1,COD_SAL,DPTO2,VIA,BANDERA,REGIM,MODAD,FINALID,CER_ORI1,SISESP,POSAR,DPTO1,UNID,CODUNI2,CANTI,PBK,PNK,FOBDOL,FOBPES,AGRENA,FLETES,SEGURO,OTROSG
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,6907220000,11,82,M2,18419,299336,293161,87155,347675297,0,0,0,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,7318120000,11,33,KG,20,28,20,200,789740,0,4.04,0.76,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,8703241090,11,11,U,3,8940,5100,55000,219875700,0,0,0,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9401530000,11,11,U,13,103,73,730,2882551,0,14.75,2.79,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9403200000,11,11,U,50,1221,863,8675,34254815,0,175.27,33.11,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9403300000,11,11,U,9,185,167,3208,12667153,0,0,0,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9403400000,11,11,U,32,1232,1144,19238,75965604,0,0,0,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9403500000,11,11,U,81,2925,2852,43735,172695091,0,0,0,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9403600000,11,11,U,90,3404,2613,32776,129422236,0,334.11,63.11,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9405199000,11,11,U,9,130,91,920,3632804,0,18.59,3.51,0
2309,48,249,USA,6,CTG,11,1,221,1,198,1,8,2,9504909900,11,11,U,7296,3631,3283,15613,61652791,0,714.27,165.83,0
2309,48,249,USA,6,CTG,11,1,221,1,2,2,8,2,5702990000,11,82,M2,12,4,4,1647,6502443,0,0,0,0
2309,48,249,USA,6,CTG,11,1,221,1,198,2,8,2,9403300000,11,11,U,22,2743,2688,18813,74286893,0,0,0,0
2309,48,249,USA,6,CTG,11,1,301,1,4,1,8,2,9805000000,11,11,U,95,2699,2699,8800,35190164,0,0,0,0
2309,48,249,USA,6,CTG,11,1,301,1,198,1,8,1,7019800000,25,33,KG,11475,11620,11475,30824,121083496,26090.89,0,0,0
2309,48,249,USA,6,CTG,11,1,301,1,198,1,8,2,901119000,11,33,KG,38467,38853,38467,162485,663843678,0,0,0,0
2309,48,249,USA,6,CTG,11,1,301,1,198,1,8,2,8438101000,11,11,U,2,334,300,3206,12527492,0,0,0,0
2309,48,249,USA,6,CTG,11,1,301,1,198,1,8,2,8708701000,11,11,U,1964,26805,22883,60167,237554989,0,0,0,0
2309,48,249,USA,6,CTG,11,1,301,1,104,2,8,2,9022300000,11,11,U,37,4122,4112,22044,86131319,0,0,0,0
2309,48,249,USA,6,CTG,11,1,351,1,198,1,8,2,901119000,11,33,KG,178357,179582,178357,760523,3095464765,0,0,0,0
2309,48,249,USA,6,CTG,11,1,351,1,198,1,8,2,3403190000,11,33,KG,43584,49130,43584,232328,951058310,0,0,0,0
2309,48,249,USA,6,CTG,11,1,351,1,198,1,8,2,6305332000,11,11,U,161809,16818,15455,65823,267816055,0,3171.63,426.67,650
2309,48,249,USA,6,CTG,11,1,351,1,198,1,8,2,8424410000,11,11,U,1200,8208,6677,63840,261335424,0,0,0,0
2309,48,249,USA,6,CTG,11,1,351,1,198,1,8,2,9403700000,11,11,U,500,2475,2250,28275,115746540,0,1575,150,0
2309,48,249,USA,6,CTG,11,1,351,1,2,2,8,2,6305332000,11,11,U,40,5,5,17,68843,0,0,0,0
2309,48,249,USA,6,CTG,11,1,351,1,104,2,8,2,9014800000,11,11,U,1,62,62,51369,208173590,0,290.93,0,0
2309,48,249,USA,6,CTG,11,1,351,1,104,2,8,2,9030100000,11,11,U,3,1085,1082,161751,655503330,0,916.07,0,0
2309,48,249,USA,6,CTG,11,1,431,1,4,1,8,2,9805000000,11,11,U,1,5820,5820,10000,40992000,0,0,0,0
2309,48,249,USA,6,CTG,11,1,431,1,198,1,5,1,4205009000,11,11,U,3600,6864,4896,51991,207628417,39590.32,0,0,0
2309,48,249,USA,6,CTG,11,1,431,1,198,1,5,1,4205009000,13,11,U,2880,6864,4896,55037,219791112,23094.82,0,0,0
2309,48,249,USA,6,CTG,11,1,431,1,198,1,8,2,3917239000,11,33,KG,11741,12074,11741,54362,218114077,0,2669.56,0,0
2309,48,249,USA,6,CTG,11,1,431,1,198,1,8,2,3917400000,11,33,KG,1013,1042,1013,6723,26974223,0,330.14,0,0
2309,48,249,USA,6,CTG,11,1,431,1,198,1,8,2,6907220000,11,82,M2,12814,233662,228588,59552,234010455,0,0,0,0
2309,48,249,USA,6,CTG,11,1,431,1,198,1,8,2,8703241090,11,11,U,1,1700,1260,9000,36570240,0,0,0,0
2309,48,249,USA,6,CTG,11,1,431,1,198,1,8,2,8716809000,11,11,U,234,7789,7418,27846,113990386,0,0,0,0
2309,48,249,USA,6,CTG,11,1,431,1,199,1,5,1,4205009000,11,11,U,3600,6979,4896,53741,214615497,26684.11,0,0,0
2309,48,249,USA,6,CTG,11,1,431,1,199,1,5,1,4205009000,13,11,U,2880,6979,4896,55037,219791112,23094.82,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,4,1,8,2,9805000000,11,11,U,258,14544,12854,50885,203103953,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,5,1,4205009000,5,11,U,2268,7110,5148,51506,210632872,43635.16,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,5,1,4205009000,11,11,U,20724,49904,34985,377720,1512620993,264762.37,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,1,3305900000,11,33,KG,128439,136920,128439,735193,2968534054,212923.23,29924.79,55.91,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,1,3920490090,11,33,KG,49040,50866,49040,235037,961175841,225121.81,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,1,7317000000,11,33,KG,36866,38550,36866,236060,943715190,185799.33,8612.1,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,1,7323941000,11,11,U,460,1905,1481,11840,46492396,10182.74,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,901119000,11,33,KG,404047,408032,404047,1708291,6904906828,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,1704909000,11,33,KG,2000,2118,2000,12040,49286944,0,739.75,3.73,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,1801002000,11,33,KG,1000,1059,1000,7070,28941752,0,434.39,2.19,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,1805000000,11,33,KG,470,498,470,1874,7671406,0,115.14,0.58,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,1806209000,11,33,KG,18390,19420,18390,95185,389513924,0,7137.72,29.51,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,1806320090,11,33,KG,48811,60741,48811,555135,2246953517,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,1905909000,11,33,KG,7912,8814,7912,61311,248052669,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,2008993000,11,33,KG,4573,5108,4573,7450,30435862,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,2008999000,11,33,KG,12672,14154,12672,38853,158737959,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,3907619000,11,33,KG,150915,153315,150915,123750,506387601,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,3917329900,11,33,KG,3162,3719,3162,18563,75912646,0,1550,82,605
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,3923309900,11,11,U,341764,6514,4803,56517,229683516,0,830.8,14.36,1071.35
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,3923509000,11,11,U,876290,8535,6620,123270,495136654,0,1727.32,29.87,2227.47
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,3923509000,25,11,U,119390,3901,3511,70929,290062453,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,3924900000,11,11,U,555,92,51,132,533888,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,3926909090,11,11,U,1017,3454,1912,3458,13990480,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,4016930000,11,11,U,1,18,10,7,28321,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,4414100000,11,67,M3,5,27,15,45,182062,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,4414900000,11,67,M3,7,16,9,45,182062,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,4415100000,11,11,U,24,462,256,456,1844656,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,4816200000,11,33,KG,1,1,1,4,16183,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,4817300000,11,11,U,12,96,53,168,679699,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,4820200000,11,11,U,8,2,1,5,20391,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,5515120090,11,82,M2,5180,1167,1120,5110,20708479,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6004100000,11,33,KG,4793,4993,4793,42478,173886917,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6006340000,11,33,KG,6472,6742,6472,32360,131140194,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6305109000,11,11,U,1,2,1,1,4046,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6305200000,11,11,U,3,2,1,3,12137,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6305901000,11,11,U,20,18,10,12,48712,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6907220000,11,82,M2,26055,497177,486877,146849,585619524,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6912000000,11,11,U,124,34,19,72,290895,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,6914900000,11,11,U,231,695,564,1577,6449078,0,105,7.88,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7010200090,11,11,U,26,9,5,11,44180,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7308300000,11,33,KG,23,42,23,68,275116,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7308909000,11,33,KG,15801,16062,15801,62356,253374876,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7314199000,11,33,KG,5,9,5,6,24275,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7320100000,11,33,KG,17626,18130,17626,80980,324912173,0,1460,20.31,4275
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7323932000,11,11,U,1,63,35,500,2022915,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7326909000,11,11,U,11,108,60,227,918120,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7419200000,11,11,U,1,2484,2016,3970,16235156,0,264.32,19.84,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7604101000,11,33,KG,2,4,2,5,20067,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7604102000,11,33,KG,402,726,402,4379,17716690,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7607190000,11,33,KG,1,1,1,2,8092,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,7612909000,11,11,U,24,2,1,14,56318,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8203200000,11,11,U,8900,3059,2959,44238,172790635,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8205409000,11,11,U,1,7,4,68,275116,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8207132000,5,11,U,3,395,383,28236,110190363,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8207192100,5,11,U,9,1313,1275,76616,298996966,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8215100000,11,11,U,1,4,2,14,56642,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8301409000,11,11,U,6,4,2,114,461225,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8302109000,11,11,U,31,72,40,1136,4596225,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8409911000,11,11,U,1,81,73,1258,4916755,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8409991000,11,11,U,32,1157,1041,18040,70486772,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8409999900,11,11,U,40,1074,967,16752,65451980,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8413309100,11,11,U,2,361,325,5638,22027131,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8415101000,11,11,U,7,2330,1290,6591,26666066,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8418699900,11,11,U,1,759,420,4545,18388297,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8419509000,11,11,U,2,413,372,6443,25173841,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8443329000,54,11,U,1,2,1,5,20229,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8462290000,11,11,U,1,1084,600,1818,7355319,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8471300000,54,11,U,4,7,4,35,141604,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8474209090,54,11,U,1,14,8,45,182062,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8509401000,54,11,U,4,25,14,136,550233,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8511509000,11,11,U,4,250,225,3906,15261640,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8511909000,11,11,U,2,32,29,503,1966694,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8516601000,11,11,U,3,22,12,355,1436270,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8516601000,54,11,U,1,9,5,14,56642,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8516710000,11,11,U,6,228,126,1795,7262265,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8516720000,54,11,U,1,4,2,11,44504,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8516790000,54,11,U,1,4,2,27,109237,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8517629000,54,11,U,6,9,5,22,89008,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8525890000,54,11,U,5,4,2,41,165919,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8528520000,54,11,U,3,9,5,47,190154,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8539901000,54,13,MIL,11,2,1,3,12178,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8544300000,54,11,U,20,7,4,13,52758,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,8708701000,11,11,U,693,11810,9790,31163,127551610,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,9403200000,11,11,U,790,1954,1586,39008,159521656,0,2597.12,194.97,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,9403300000,11,11,U,32,2191,1778,7263,29701748,0,483.56,36.3,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,9403700000,54,11,U,28,202,112,659,2666202,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,198,1,8,2,9610000000,54,11,U,3,5,3,14,56642,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,199,1,5,1,4205009000,5,11,U,756,2371,1716,17169,67786557,14545.05,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,199,1,5,1,4205009000,11,11,U,5400,11498,8323,91508,361298040,50234.44,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,199,1,8,2,1806209000,11,33,KG,16000,16766,16000,57720,233912609,0,3159,17.89,0
2309,48,249,USA,6,CTG,11,1,741,1,199,1,8,2,2106904000,11,33,KG,21247,22283,21247,279756,1136750966,0,3946,74.39,0
2309,48,249,USA,6,CTG,11,1,741,1,199,1,8,2,3923509000,25,11,U,105416,3668,3029,62722,256759803,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,2,2,8,2,6810190000,11,82,M2,2,129,120,5,17561,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,2,2,8,2,6907220000,11,82,M2,50,940,874,163,636973,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3208900000,11,33,KG,26,27,26,22,86525,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3405300000,11,33,KG,13,13,13,58,227454,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3405900000,11,33,KG,79,80,79,794,3136833,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3812100000,11,33,KG,13,13,13,37,145473,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3906100000,11,33,KG,13,13,13,4,14460,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3920301090,11,33,KG,53,53,53,19,73606,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3920620090,11,33,KG,13,13,13,79,311925,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3924109000,11,11,U,1,13,13,11,41603,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3926903000,11,11,U,5372,412,410,9663,38176673,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3926907000,11,11,U,2,27,26,10,40971,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,3926909090,11,11,U,19,66,66,360,1423912,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,7308901000,11,33,KG,437,439,437,22933,90604552,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8113000000,5,33,KG,118,148,118,140,547009,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8421999000,11,11,U,46,80,79,2705,10688582,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8512209000,11,11,U,3784,1117,1111,10454,41302918,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8703239090,11,11,U,1,1370,1370,3463,14161800,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8708292000,11,11,U,225,213,212,1686,6662041,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8708299000,11,11,U,289,465,463,2757,10891422,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8708702000,11,11,U,100,27,26,1368,5403989,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,8708802090,11,11,U,1931,1516,1508,10626,41980540,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,9404290000,11,11,U,272,598,595,10665,42138340,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,104,2,8,2,9603290000,11,11,U,10,1,1,25,99642,0,0,0,0
2309,48,249,USA,6,CTG,11,1,741,1,199,2,8,2,8703241090,11,11,U,1,2000,2000,2443,9800427,0,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,1,3305900000,11,33,KG,21972,22320,21972,136307,544344736,12108,5389.91,10.45,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,1,6210200000,11,11,U,1656,3178,3072,45096,180092229,37101.53,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,1,6210400000,11,11,U,480,737,712,8518,34015291,6847.06,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,1,6210500000,11,11,U,9408,5877,5681,66768,266640011,39522.01,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,1,6506910000,11,11,U,100,18,17,367,1465626,332.98,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,2,1805000000,11,33,KG,1123,1176,1123,7927,31656712,0,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,2,1806100000,11,33,KG,1362,1426,1362,7684,30687882,0,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,2,1806320010,11,33,KG,6180,6469,6180,42523,169816876,0,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,2,1806320090,11,33,KG,9316,9752,9316,29500,117809135,0,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,1,8,2,1905909000,11,33,KG,7581,7581,7581,31376,125299400,0,0,0,0
2309,48,249,USA,6,CTG,11,2,472,1,104,2,8,2,8703249090,11,11,U,1,2000,2000,8000,31948240,0,2100,0,0
2309,48,249,USA,6,CTG,11,2,472,1,198,2,8,2,8517140000,11,11,U,45296,4946,4451,589004,2325800095,0,6886.68,2945.16,0
2309,48,249,USA,6,CTG,11,2,472,1,198,2,8,2,8517140000,13,11,U,180,20,18,2340,9239958,0,27.36,11.7,0
2309,48,249,USA,6,CTG,11,3,23,1,4,1,8,2,9805000000,11,11,U,1,2626,2363,10000,40992000,0,0,0,0
2309,48,249,USA,6,CTG,11,3,23,1,198,1,8,2,8708701000,11,11,U,3859,45125,37133,88212,358436015,0,0,0,0
2309,48,249,USA,6,CTG,11,3,43,1,4,1,8,2,9805000000,11,11,U,88,2040,2040,16990,66304155,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,4,1,8,2,9805000000,11,11,U,374,11901,11507,35500,141289948,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,5,1,4205009000,5,11,U,5040,14955,11441,114458,457093054,96967.03,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,5,1,4205009000,11,11,U,38544,93436,68158,715417,2892561049,487645.37,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,5,1,4205009000,13,11,U,6960,13807,10118,108662,444820401,76845.9,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,1,511999090,11,33,KG,37183,42211,37183,200786,806561931,193826.11,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,1,2106907300,11,33,KG,8052,8284,8052,96713,379914958,67796.48,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,1,2106907900,11,33,KG,6652,6843,6652,99416,403962348,37857.61,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,1,3921120000,11,33,KG,45005,50910,45005,560833,2271485698,473517.27,5877.33,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,1,3921909000,11,33,KG,5893,6059,5893,30986,121721802,24775.22,565.03,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,1,5903100000,11,82,M2,26491,19242,18456,133782,533647829,88070.23,2158.34,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,511999090,11,33,KG,18831,22419,18831,113736,456981969,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,713399900,11,33,KG,41730,42284,41730,79120,320733491,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,713399900,13,33,KG,20865,21142,20865,80500,314428975,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,901119000,11,33,KG,524418,529246,524418,2213446,8943456379,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,901119000,41,33,KG,173056,173128,173056,691313,2824407653,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,1701130000,11,33,KG,19749,20416,19749,31599,129221415,0,4787,150,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,1806100000,11,33,KG,2376,3020,2376,23275,94699284,0,2567,7.2,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,1904100000,11,33,KG,15523,20435,15523,78445,313512189,0,5930,27.01,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,2008209000,11,33,KG,720,804,720,1361,5564937,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,2008800000,11,33,KG,360,402,360,785,3209408,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,2008993000,11,33,KG,6000,6700,6000,11280,46129109,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,2008999000,11,33,KG,16920,18894,16920,53105,217169955,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3304100000,11,33,KG,16944,19058,16944,716531,2796289718,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3403190000,11,33,KG,51958,59604,51958,292480,1196083421,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3917239000,11,33,KG,16857,16857,16857,65256,265158620,0,1950,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3920100000,11,33,KG,11115,12074,11115,49011,192447752,0,2461.9,28.55,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3920620090,11,33,KG,7703,8367,7703,19651,77162402,0,987.1,11.45,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3923292000,11,11,U,246400,29860,28681,189750,756556214,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3923309900,11,11,U,136074,4234,3435,32902,132425167,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3923509000,11,11,U,5899667,11420,9595,189348,766766266,0,7184.7,2046.97,923
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,3925900000,25,11,U,6460,19800,19800,42480,172838837,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,4016930000,5,11,U,7265,6324,5877,62572,255884382,0,0,0,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,4820100000,11,11,U,23328,12394,11674,81776,326897758,0,3645.91,848.4,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,4823690000,11,33,KG,3547,3869,3547,26493,107650596,0,2150,92.72,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,4901999000,11,11,U,106486,40154,36807,158091,632203620,0,6288.36,1524.88,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,4902909000,11,11,U,5880,296,270,1235,4850640,0,40.01,10.65,0
2309,48,249,USA,6,CTG,11,4,434,1,198,1,8,2,4910000000,11,11,U,4150,779,749,3735,15176650,0,209.84,44.96,0
